index,year,lsoa21,total_residents,total_Active,unemployed,total_households,Overcrowded,Owned,no_car,updated
Townsend,1971,E01008964,1624.9285714285713,787.9285714285714,44.214285714285715,3043.785714285714,292.82142857142856,1100.0357142857142,1921.5357142857142,NA
Townsend,1971,E01008965,1331.8333333333333,655.7571428571429,21.623809523809523,2993.395238095238,130.43571428571428,1944.4309523809525,1508.0166666666667,NA
Townsend,1971,E01008966,1921.1272727272726,888.4545454545455,59.26060606060606,2862.5757575757575,419.7333333333333,767.3151515151515,1767.7454545454545,NA
Townsend,1971,E01008967,1845.0666999666998,919.1633144633145,29.378665778665777,3610.5624042624045,79.69291819291819,2957.125618825619,1101.4342435342435,NA
Townsend,1971,E01008968,1274.5265567765568,644.5173992673992,20.126373626373628,3122.5918803418804,61.751221001221005,2456.540293040293,1149.3760683760684,NA
Townsend,1971,E01008969,1745,849.3333333333333,42,3168,180.66666666666666,2033.3333333333333,1721,NA
Townsend,1971,E01008970,1371.64358974359,695.6397435897436,31.251282051282054,2051.920512820513,136.5076923076923,1034.2544871794871,970.4525641025641,NA
Townsend,1971,E01008971,1159.6936813186812,625.143315018315,21.873626373626372,2269.364468864469,53.66346153846154,1402.7216117216117,1019.1973443223443,NA
Townsend,1971,E01008972,2293.5463369963372,1141.5155677655678,57.01858974358974,3507.226007326007,387.97701465201465,617.7692307692307,1920.9847985347985,NA
Townsend,1971,E01008973,2167.1876373626374,1167.3587912087912,34.86188811188811,3476.312395937396,124.13085248085248,1858.258275058275,1281.3753996003995,NA
Townsend,1971,E01008974,1491.4334033613445,781.2838235294117,16.495798319327733,2196.5210084033615,74.50861344537815,1423.1266806722688,740.3447478991596,NA
Townsend,1971,E01008975,1554.75,862.125,20.181818181818183,2855.0113636363635,94.9659090909091,2099.5113636363635,835.7613636363636,NA
Townsend,1971,E01008976,2209.3058823529414,1091.9411764705883,39.247058823529414,3093.964705882353,242.0235294117647,1137.3411764705882,1561.2588235294118,NA
Townsend,1971,E01008977,1684.9295454545454,876.0386363636363,33.25681818181818,3000.6863636363637,184.86818181818182,1172.615909090909,1596.7045454545455,NA
Townsend,1971,E01008978,1739.3397211484169,826.7786648134474,37.849654693132955,2870.863553837467,240.6266516092603,142.32727272727274,1937.8167484689225,NA
Townsend,1971,E01008979,1489.111111111111,786,20.97979797979798,2971.151515151515,196.1010101010101,557.1515151515151,1532.4848484848485,NA
Townsend,1971,E01008980,1839.4176992090036,908.7108456760631,37.0064447629665,2965.6194298455166,326.01173222912354,0,1800.0322025800288,NA
Townsend,1971,E01008981,1455.3833333333332,725.8611111111111,17.144444444444446,3069.8166666666666,96.69444444444444,2220.6444444444446,1239.8111111111111,NA
Townsend,1971,E01008982,566.1064935064935,330.3103896103896,11.896103896103897,1945.3363636363636,63.349350649350654,757.9181818181819,876.1207792207792,NA
Townsend,1971,E01008984,1623.107142857143,966.5214285714285,63.23571428571429,3686.05,302.8142857142857,442.25,2478.792857142857,NA
Townsend,1971,E01008986,1401.6,940.75,52.6,5024.8,312.18333333333334,1286.6333333333334,2637.85,NA
Townsend,1971,E01008987,1258.4761904761904,722.5714285714286,50,5317.666666666667,608.6190476190476,1695.3333333333333,3671.6666666666665,NA
Townsend,1971,E01008988,1302.5613095238095,891.9910714285714,49.075,5096.433333333333,535.547619047619,1099.3333333333333,3166.5333333333333,NA
Townsend,1971,E01008989,1023.2515151515152,693.4621212121212,19.60909090909091,4429.430303030303,183.1378787878788,1028.3818181818183,2280.8075757575757,NA
Townsend,1971,E01008990,871.5019409937888,495.96986980410895,13.052615862398472,3116.989966555184,42.02838827838828,1652.3834209268991,1109.5240683229815,NA
Townsend,1971,E01008991,1450.9286373047244,834.4548748353096,8.073687182382836,3844.9466591379637,117.56406926406927,2644.869706380576,915.7900809335592,NA
Townsend,1971,E01008992,1147.2179523375175,740.8158356136616,17.378983335505076,2118.9125584560365,55.0467698967699,1298.142343887996,632.5515350591438,NA
Townsend,1971,E01008994,1448.3076923076924,845.6692307692308,42.37692307692308,3671.6,260.4423076923077,619.0923076923077,2087.857692307692,NA
Townsend,1971,E01008995,2373.721153846154,1292.625,77.6826923076923,5126.351923076923,547.5230769230769,225.625,3985.2326923076926,NA
Townsend,1971,E01008996,1925.9288461538463,1154.625,101.4673076923077,3147.898076923077,622.0269230769231,622.725,2752.6673076923075,NA
Townsend,1971,E01008997,1640.4,889.4,36.3,5053.5,340.8,1293.7,2132,NA
Townsend,1971,E01008998,2435.1,1193.725,83.85,3767.325,631,1100.7,2409.475,NA
Townsend,1971,E01008999,1361.0842105263157,699.9328947368422,27.83421052631579,2251.3065789473685,250.31578947368422,1281.8723684210527,1176.9263157894736,NA
Townsend,1971,E01009000,1114.1826441102758,643.078320802005,38.42669172932331,1980.8013784461152,208.95426065162906,847.6068295739348,1190.985275689223,NA
Townsend,1971,E01009001,1396.126984126984,684,26.960317460317462,2503.388888888889,88.5,1889.1984126984128,1147.2857142857142,NA
Townsend,1971,E01009002,1773.5,922.3412698412699,33.30952380952381,3090.2142857142853,144.15079365079364,811.7936507936507,1993.9761904761904,NA
Townsend,1971,E01009003,1644.5,872.5238095238095,31.476190476190474,3174.9761904761904,135.66666666666666,1857.3809523809523,1454.857142857143,NA
Townsend,1971,E01009005,1718.8142857142857,948.2428571428571,37.92857142857143,3186.514285714286,110.2,1413.5142857142857,1505.1571428571428,NA
Townsend,1971,E01009006,1365.5,682.1587301587301,22.857142857142858,3324.0079365079364,186.29365079365078,2226.3174603174602,1942.1904761904761,NA
Townsend,1971,E01009007,2143.328571428571,1066.2055555555555,51.034126984126985,5661.716666666666,300.8888888888889,3170.890476190476,3446.7420634920636,NA
Townsend,1971,E01009008,1416.7326007326008,765.8617216117216,22.635531135531135,2672.1817765567766,84.68360805860806,2081.9977106227107,876.0430402930402,NA
Townsend,1971,E01009009,1810.3642857142856,941.0666666666667,21.702380952380953,3557.1880952380952,132.57380952380953,2761.1285714285714,1353.0214285714285,NA
Townsend,1971,E01009011,2061.372252747253,1046.276098901099,43.99038461538461,4015.427197802198,217.9697802197802,2502.4244505494507,1847.331043956044,NA
Townsend,1971,E01009012,1804.0695512820514,946.8246794871795,39.316346153846155,3522.3701923076924,261.5983974358974,2506.8897435897434,1774.6544871794872,NA
Townsend,1971,E01009013,1362.526388888889,725.5763888888889,42.9625,3064.123611111111,337.1847222222222,1600.8027777777777,1954.8555555555556,NA
Townsend,1971,E01009014,1643.8714285714286,832.1785714285714,43.114285714285714,2882.1785714285716,219.18571428571428,1112.207142857143,1886.4428571428573,NA
Townsend,1971,E01009015,1365.8472222222222,668.125,24.305555555555554,2780.861111111111,144.26388888888889,783.4444444444445,1698.5416666666665,NA
Townsend,1971,E01009016,1738.1571428571428,870.7857142857142,28.82857142857143,4118.1,259.9,968.5142857142857,2859.614285714286,NA
Townsend,1971,E01009017,1126.7416666666668,542.6944444444445,17.56388888888889,1927.2222222222222,99.8138888888889,1377.9666666666667,1013.8638888888889,NA
Townsend,1971,E01009018,1937.2445054945056,1048.399816849817,43.24111721611722,3861.429761904762,169.19954212454212,2433.3529304029307,1934.6197802197803,NA
Townsend,1971,E01009019,1859.847619047619,855.1968253968254,57.35873015873016,2610.5238095238096,422.46031746031747,173.4126984126984,1721.495238095238,NA
Townsend,1971,E01009020,1423.984126984127,646.936507936508,33.904761904761905,2281.936507936508,316.1428571428571,418.6825396825397,1494.873015873016,NA
Townsend,1971,E01009021,1665.515873015873,835.7063492063493,40.404761904761905,2983.285714285714,201.96825396825398,186.06349206349208,2143.0873015873017,NA
Townsend,1971,E01009022,1850.4920634920636,872.831746031746,38.61904761904762,3198.6285714285714,269.3492063492063,1286.6634920634922,1745.4825396825397,NA
Townsend,1971,E01009023,1542.0534798534798,752.8849816849818,23.58021978021978,3099.0681318681322,77.95457875457876,2000.2358974358974,1343.2644688644689,NA
Townsend,1971,E01009024,1723.851282051282,813.3435897435897,38.07692307692308,2693.246153846154,295.7692307692308,339.2307692307692,1657.8974358974358,NA
Townsend,1971,E01009025,1716.3999999999999,763.1333333333333,32.86666666666667,2732.2,295.5333333333333,151.6,1883.9333333333334,NA
Townsend,1971,E01009026,1586.35,856.7,36.45,3109.5,206.61666666666667,546.3666666666667,2244.65,NA
Townsend,1971,E01009028,1641.5333333333333,886.4166666666666,38.25,3084.6666666666665,178.46666666666667,573.9666666666666,2122.0499999999997,NA
Townsend,1971,E01009029,1445.3185897435897,772.277564102564,36.48269230769231,4299.708333333333,344.8397435897436,1955.1089743589744,2306.098076923077,NA
Townsend,1971,E01009030,745.7352941176471,378.9411764705883,8.823529411764707,2229.529411764706,44,1816.1764705882354,904.5588235294117,NA
Townsend,1971,E01009031,1475.1425339366515,729.0145801910508,17.639894419306184,3284.7683509301155,38.57051282051282,2721.650703871292,1132.4234539969834,NA
Townsend,1971,E01009032,1505.6688141923437,728.9911297852474,19.624183006535947,3337.603641456583,78.56349206349206,2626.591690009337,1239.7342670401495,NA
Townsend,1971,E01009033,1797.2631578947369,910.7684210526315,46.65263157894737,3092.2631578947367,279.6842105263158,514.9052631578948,1891.6157894736841,NA
Townsend,1971,E01009034,1217.642857142857,566.2714285714286,12.102380952380953,2263.7190476190476,25.983333333333334,2032.557142857143,740.8857142857142,NA
Townsend,1971,E01009035,1913.6862026862025,934.7289377289377,33.54945054945055,3942.2655677655675,109.41514041514041,2538.4957264957266,1679.3675213675212,NA
Townsend,1971,E01009036,1057.6150375939849,527.8496240601504,14.731578947368421,2227.5721804511277,48.153383458646616,1836.7774436090226,726.718045112782,NA
Townsend,1971,E01009037,1426.9722222222222,689.7444444444444,21.238888888888887,2980.2527777777777,31.944444444444443,2507.4861111111113,885.8694444444444,NA
Townsend,1971,E01009039,1456.6766233766234,726.6458874458874,16.454329004329004,3028.0214285714287,39.7512987012987,2591.5209956709955,958.0188311688312,NA
Townsend,1971,E01009040,1544.259090909091,730.6636363636363,20.040909090909093,3078.275,31.727272727272727,2776.865909090909,875.6704545454546,NA
Townsend,1971,E01009041,1594.2539682539682,784.1269841269841,22.158730158730158,3383.6190476190477,53.047619047619044,3078.6031746031745,1246.968253968254,NA
Townsend,1971,E01009042,1313.8333333333333,676.3333333333333,16.916666666666664,2918.583333333333,40.916666666666664,1733.5833333333333,1198.5833333333333,NA
Townsend,1971,E01009043,1422.6694444444445,707.9111111111112,29.758333333333333,3893.061111111111,182.40277777777777,2745.461111111111,1961.463888888889,NA
Townsend,1971,E01009044,1284.4507936507935,635.4190476190477,33.047619047619044,2561.6031746031745,133.0285714285714,1604.4761904761904,1633.9238095238095,NA
Townsend,1971,E01009045,1936.6498931623933,965.3815170940171,30.250641025641027,4143.683226495727,129.9244658119658,3238.8985042735044,1923.184188034188,NA
Townsend,1971,E01009046,1551.8902777777778,740.8416666666667,12.030555555555555,3469.6680555555554,58.56527777777778,2686.0666666666666,1423.5833333333333,NA
Townsend,1971,E01009047,1798.8095238095239,890.3333333333333,70.31428571428572,4062.171428571429,785.5238095238095,1506.2571428571428,2871.0190476190473,NA
Townsend,1971,E01009048,1580.0428571428572,803.8214285714286,66.43492063492063,3771.726984126984,685.0103174603174,1590.1904761904761,2402.8380952380953,NA
Townsend,1971,E01009049,1170.6444444444444,616.3555555555556,32.31111111111111,2281,125.46666666666667,1521.6666666666665,1041.7777777777778,NA
Townsend,1971,E01009050,1472.5669191919192,722.7058080808081,45.73737373737374,3088.1401515151515,407.9583333333333,1568.2613636363635,2060.286616161616,NA
Townsend,1971,E01009051,1569.351515151515,784.6378787878788,43.89090909090909,3497.3545454545456,259.9348484848485,2173.951515151515,2377.4333333333334,NA
Townsend,1971,E01009053,1445.3333333333333,690.8333333333333,29.666666666666664,3836,333.5,1652,2711.833333333333,NA
Townsend,1971,E01009054,1196.217316017316,575.6952380952381,38.753246753246756,2169.018181818182,264.2008658008658,1477.4458874458874,1335.8329004329005,NA
Townsend,1971,E01009056,1210.388888888889,644.7777777777778,33.77777777777778,2031.3333333333335,213.94444444444446,1322.4444444444443,964.0555555555555,NA
Townsend,1971,E01009057,1780.6694444444445,842.8448412698413,51.17460317460318,4074.589285714286,887.911507936508,2401.8591269841268,2649.7099206349208,NA
Townsend,1971,E01009058,1481.2380952380952,743.0595238095239,39.19047619047619,3067.5,285.67857142857144,1767.7142857142858,2073.9523809523807,NA
Townsend,1971,E01009059,1669.1964285714287,816.875,77.25,3473.785714285714,724.375,1209.3035714285713,2541.625,NA
Townsend,1971,E01009060,1481.0785714285714,711.5214285714286,51.57857142857143,3948.885714285714,742.0714285714286,1246.2642857142857,3088.385714285714,NA
Townsend,1971,E01009061,1631.4642857142858,741.6928571428572,59.31428571428572,3273.15,727.9,1548.2142857142858,2363.307142857143,NA
Townsend,1971,E01009062,1616.1333333333332,774.4333333333333,45.85,4557.916666666667,974.5833333333334,1610.8,3498.6666666666665,NA
Townsend,1971,E01009064,1665.530303030303,926.5757575757575,36.734848484848484,3780.125,223.08712121212122,1113.242424242424,2182.912878787879,NA
Townsend,1971,E01009065,1256.355810855811,673.06993006993,17.102564102564102,2464.058608058608,55.285714285714285,1243.9435564435564,1079.9861804861805,NA
Townsend,1971,E01009066,1301.5141525141526,650.8927072927073,11.438827838827839,3401.1391941391944,11.428571428571427,2720.1205461205464,549.248618048618,NA
Townsend,1971,E01009067,1304.1713900134953,679.5336032388664,17.04507422402159,2413.072874493927,53.368421052631575,1132.6990553306343,1091.5058029689608,NA
Townsend,1971,E01009068,1460.5052061973115,766.4047846889952,35.639234449760764,3422.17002734108,152.29152426520847,1487.1367395762134,2126.1416609706084,NA
Townsend,1971,E01009069,1377.715367965368,746.4805194805194,30.711688311688313,3717.2694805194806,103.71818181818182,1440.459090909091,2320.8512987012987,NA
Townsend,1971,E01009070,1422.857142857143,726.0793650793651,20.539682539682538,3152.015873015873,81.7936507936508,2425.2698412698414,1224.6507936507937,NA
Townsend,1971,E01009071,1866.8588122403912,1023.8912245649088,35.46807666018192,4558.307053472843,173.3134102739366,2093.5044376675955,2328.2376465639622,NA
Townsend,1971,E01009072,1497.2383511225617,787.1829305197726,23.30744927587033,3740.23117467328,63.85312348470243,2384.0524469682364,1930.006570038149,NA
Townsend,1971,E01009073,1416.3363636363638,745.8431818181818,28.96818181818182,2365.2727272727275,170.6931818181818,138.4477272727273,1596.0181818181818,NA
Townsend,1971,E01009074,1589.7103896103897,850.5373376623377,35.76948051948052,3026.0779220779223,185.3159090909091,350.58863636363634,1765.7337662337663,NA
Townsend,1971,E01009075,1822.2611111111112,1021.2222222222222,31.766666666666666,3890.1111111111113,174.07777777777778,633.4722222222222,2266.7055555555553,NA
Townsend,1971,E01009077,1894.439393939394,1080.1606060606061,20.37878787878788,4148.606818181818,122.7871212121212,2845.5196969696967,1738.0977272727273,NA
Townsend,1971,E01009078,1200.7954545454545,608.8833333333333,21.742424242424242,2659.9984848484846,173.9030303030303,1098.0287878787879,1570.2439393939394,NA
Townsend,1971,E01009079,2188.0298701298702,1049.6675324675325,57.52662337662338,3668.685064935065,303.02467532467534,760.0649350649351,2110.1339826839826,NA
Townsend,1971,E01009080,2288.176948051948,1176.823051948052,61.79599567099567,3579.2088744588746,329.3806818181818,247.49404761904762,2342.239448051948,NA
Townsend,1971,E01009081,1675.612987012987,819.811544011544,47.63968253968254,3312.5876623376626,206.20079365079366,908.2478354978356,1938.0532467532469,NA
Townsend,1971,E01009082,2456.549350649351,1177.3922077922077,58.8512987012987,3130.97987012987,467.60064935064935,922.711038961039,1593.835064935065,NA
Townsend,1971,E01009083,1374.6904761904761,717.6428571428571,29.238095238095237,2959.7380952380954,245.5,715.2142857142857,1875.357142857143,NA
Townsend,1971,E01009084,1056.504329004329,538.5025252525253,16.0734126984127,2316.5411255411254,60.66468253968254,1710.7175324675325,727.3760822510823,NA
Townsend,1971,E01009085,1861.7671356421356,955.3604256854256,25.196031746031746,3539.1443362193363,115.54801587301587,2983.6026334776334,930.1716450216451,NA
Townsend,1971,E01009086,1550.9030303030304,805.9030303030303,17.12727272727273,2784.4939393939394,91.73030303030303,2107.348484848485,1124.3363636363636,NA
Townsend,1971,E01009087,2210.5535714285716,1169.125,40.970238095238095,4293.547619047619,125.96130952380952,3793.4761904761904,1434.1636904761904,NA
Townsend,1971,E01009088,1774,996.625,33.916666666666664,3348.0833333333335,231.20833333333334,1753.875,1424.875,NA
Townsend,1971,E01009089,1445.877380952381,784.3321428571429,22.25952380952381,2548.375,68.56071428571428,2389.3511904761904,795.052380952381,NA
Townsend,1971,E01009090,1480.188492063492,715.6646825396825,19.283730158730158,2955.7757936507937,48.66269841269841,2589.2003968253966,1086.6488095238096,NA
Townsend,1971,E01009091,1080.6859022556391,607.7815789473684,24.345112781954885,1986.2866541353383,139.14793233082708,602.0122180451127,1082.3558270676692,NA
Townsend,1971,E01009092,1488.094696969697,685.8492424242424,54.63484848484848,2876.848484848485,269.70681818181816,531.5833333333334,2014.8863636363635,NA
Townsend,1971,E01009093,1425.4565789473684,683.8302631578947,37.328947368421055,2808.757894736842,200.37763157894736,134.00263157894736,2041.728947368421,NA
Townsend,1971,E01009094,1338.503787878788,649.8497474747475,46.42550505050505,2205.6161616161617,247.32449494949495,546.0833333333334,1320.9343434343434,NA
Townsend,1971,E01009095,1763.4752079619727,896.200193107546,57.12428698752228,2871.2065953654187,127.57669340463458,1735.331045751634,1463.0015151515152,NA
Townsend,1971,E01009096,3203.7242063492063,1585.3521825396824,65.37202380952381,4793.563492063492,506.2688492063492,304.3333333333333,2710.1686507936506,NA
Townsend,1971,E01009097,3021.4416666666666,1417.4456140350878,66.27454051796157,5325.30220342523,548.7821219715956,413.1133040935672,3522.9333542188806,NA
Townsend,1971,E01009098,2466.9484126984125,1242.6960317460316,58.30238095238095,5489.4769841269845,441.5103174603175,1434.240476190476,3581.7849206349206,NA
Townsend,1971,E01009099,2725.0065934065933,1278.5139194139194,75.85934065934066,4832.331501831502,430.7908424908425,27.333333333333332,3483.5886446886448,NA
Townsend,1971,E01009100,2253.2261904761904,1137.354761904762,51.61190476190476,4860.35,322.26428571428573,1632.1214285714286,2928.3404761904762,NA
Townsend,1971,E01009101,2798.9416666666666,1345.05405982906,80.90769230769232,4332.815277777778,405.23482905982905,51.105555555555554,3030.762820512821,NA
Townsend,1971,E01009102,1920.220238095238,978.8869047619048,47.17261904761905,4360.672619047619,298.57142857142856,1460.279761904762,2649.9940476190477,NA
Townsend,1971,E01009103,2039.241025641026,855.9760683760684,52.9948717948718,2738.5811965811968,374.53504273504274,39.644444444444446,1737.3128205128207,NA
Townsend,1971,E01009104,1698.4404761904761,895.8809523809524,38.73809523809524,3307.2738095238096,233.67857142857144,731.1309523809524,2199.059523809524,NA
Townsend,1971,E01009105,1287.3333333333335,648.9333333333334,15.8,2539.633333333333,98.73333333333333,1841.4,1236.3666666666668,NA
Townsend,1971,E01009106,2385.672619047619,1155.5847431077693,44.00224519632414,2881.1424394319133,368.96966374269005,1872.9402673350041,1111.4737886382622,NA
Townsend,1971,E01009107,1344.1934553775745,729.692814645309,26.0879176201373,2159.571853546911,125.67368421052632,449.8736842105263,1186.8268649885583,NA
Townsend,1971,E01009108,1467.572969136127,742.9001764317553,23.82271442008284,2396.334943419154,115.52907531065425,1327.7306015621807,844.4436969463285,NA
Townsend,1971,E01009109,2121.866666666667,1104.8333333333333,52.33333333333333,3370.6095238095236,370.6095238095238,267.43809523809523,2117.3571428571427,NA
Townsend,1971,E01009110,748.7468599033817,398.4869565217391,19.105314009661836,1282.3082125603864,90.48888888888888,20,807.1942028985508,NA
Townsend,1971,E01009111,1453.0324675324675,732.9776334776335,21.830447330447328,2134.7049062049064,121.55844155844154,1417.891774891775,760.2958152958153,NA
Townsend,1971,E01009112,2098.285714285714,1038.3392857142858,47.410714285714285,2906.089285714286,526.8392857142857,815.4642857142857,1374.3392857142858,NA
Townsend,1971,E01009113,1019.6628571428571,508.8228571428572,21.017142857142858,1585.7142857142858,207.48571428571427,0,807.8342857142857,NA
Townsend,1971,E01009114,716.1133333333333,350.395,10.948333333333334,1086.4583333333335,65.00833333333334,791.3611111111111,393.72166666666664,NA
Townsend,1971,E01009115,263.88,133.92,5.04,360,82.8,0,116.28,NA
Townsend,1971,E01009116,1225.0205128205127,576.0358974358974,12.09230769230769,2470.5666666666666,43.353846153846156,2029.0923076923077,608.4897435897436,NA
Townsend,1971,E01009117,2295.4889478337755,1173.6592985558502,59.39758325965222,3093.785440613027,443.2705570291777,546.2098437960507,1610.7919245505452,NA
Townsend,1971,E01009118,730.6472148541114,367.0981432360743,13.46419098143236,1084.1379310344828,96.71618037135278,350.0848806366048,557.3315649867375,NA
Townsend,1971,E01009119,1774.9186647448662,897.2662917174358,28.091800647864723,3901.3500698386283,108.53783321941216,2428.6151059466847,1629.8653139766413,NA
Townsend,1971,E01009120,1623.113492063492,834.4738095238095,32.31507936507936,2902.6555555555556,154.15873015873015,1413.1190476190475,1535.0666666666666,NA
Townsend,1971,E01009122,1976.5357142857142,916.0821428571428,57.582142857142856,2940.660714285714,437.6142857142857,256.8642857142857,2014.0821428571428,NA
Townsend,1971,E01009123,1554.0555555555557,850.3888888888889,38,3407.722222222222,316.72222222222223,1304.1666666666667,2064.3888888888887,NA
Townsend,1971,E01009124,2389.277777777778,1323.1666666666667,59,3711.9444444444443,277.05555555555554,68.72222222222223,2453.722222222222,NA
Townsend,1971,E01009125,2097.285714285714,1064.0238095238094,37.57142857142857,3687.8333333333335,277.9047619047619,1874.2857142857142,2079.714285714286,NA
Townsend,1971,E01009126,1449.9166666666667,695.8452380952381,26.327380952380953,2600.3571428571427,88.05357142857143,2242.9761904761904,1106.0416666666667,NA
Townsend,1971,E01009127,1552.547619047619,724.7797619047619,40.38095238095238,2636.535714285714,288.76190476190476,343.63095238095235,1699.4404761904761,NA
Townsend,1971,E01009128,1657.0111111111112,778.3222222222223,45.63333333333333,2908.5222222222224,342.3,205.76666666666668,2053.711111111111,NA
Townsend,1971,E01009129,1824.2251082251082,852.741341991342,49.874458874458874,2791.6883116883114,425.31493506493507,158.21320346320346,1955.387445887446,NA
Townsend,1971,E01009130,1536.2666666666667,741.9357142857143,42.225,2579.612698412698,315.1769841269841,168.6781746031746,1865.3230158730157,NA
Townsend,1971,E01009131,1393.888888888889,647.5,33.21111111111111,2225.722222222222,252.56666666666666,121.3111111111111,1576.5333333333333,NA
Townsend,1971,E01009132,1741.1623376623377,814.2987012987013,50.6525974025974,2661.646103896104,347.8668831168831,188.0909090909091,1841.6688311688313,NA
Townsend,1971,E01009133,1296.0277777777778,597.031746031746,33.7047619047619,1918.2222222222222,285.96785714285716,122.36190476190475,1319.4194444444443,NA
Townsend,1971,E01009134,1685.9937423687425,787.7419108669109,32.928174603174604,2478.968711843712,329.6180708180708,157.42472527472526,1758.5735347985349,NA
Townsend,1971,E01009135,368.93993506493507,171.3944805194805,9.907467532467532,780.8977272727273,27.353896103896105,236.56493506493507,517.1282467532468,NA
Townsend,1971,E01009136,739.9107142857142,348.0571428571429,20.057142857142857,1536,100.24642857142858,174.15714285714287,1099.7535714285714,NA
Townsend,1971,E01009137,1933.9513125763126,894.7028388278388,45.44047619047619,3127.9629120879117,416.3751526251526,302.36034798534797,2161.534951159951,NA
Townsend,1971,E01009138,1289.7077922077922,676.1415584415585,26.76818181818182,3557.116883116883,179.04935064935066,2469.994155844156,2056.2168831168833,NA
Townsend,1971,E01009139,1733.757142857143,871.7714285714286,43.07142857142857,3215.857142857143,235.4,2164.342857142857,1899.642857142857,NA
Townsend,1971,E01009140,1928.2607843137255,1011.913725490196,64.0392156862745,5886.747058823529,729.8450980392157,2140.5,3593.7999999999997,NA
Townsend,1971,E01009141,1009.1413533834586,540.5263157894736,32.705263157894734,2393.4706766917293,298.9924812030075,4.285714285714286,1883.436090225564,NA
Townsend,1971,E01009143,2604.240938885676,1418.1902544823597,67.22292269134374,5135.875689223058,449.7078079814922,141.90329670329672,3998.1493348756508,NA
Townsend,1971,E01009145,1222.1666666666667,673.2666666666667,45.53333333333334,3230.6666666666665,269.8,1372.2666666666667,1908.2666666666667,NA
Townsend,1971,E01009146,157.14285714285714,104.32142857142857,1.7142857142857142,663.3928571428571,48,3.8571428571428568,422.4285714285714,NA
Townsend,1971,E01009147,1506.7017316017316,966.4203463203463,47.39848484848485,3219.025974025974,174.78874458874458,1151.2820346320345,1680.7593073593073,NA
Townsend,1971,E01009151,1959.1666666666667,910.6333333333333,51.766666666666666,3949,665.2333333333333,2190.3,2871.4666666666667,NA
Townsend,1971,E01009152,2341.6666666666665,1138.7666666666667,90.17619047619047,5536.238095238095,1653.7761904761905,2148.7428571428572,4258.861904761905,NA
Townsend,1971,E01009153,2061.529691876751,1058.136274509804,87.56792717086834,6752.52675070028,1121.7501400560225,1773.192857142857,4919.228571428572,NA
Townsend,1971,E01009155,131.56,64.24,1.32,452.32,8.36,356.84,91.52,NA
Townsend,1971,E01009157,31.11111111111111,14.814814814814813,0.49382716049382713,253.0864197530864,19.012345679012345,50.61728395061728,50.61728395061728,NA
Townsend,1971,E01009158,1979.3089285714286,1061.7482142857143,29.007142857142856,3278.573214285714,313.20714285714286,925.5428571428571,1624.4857142857143,NA
Townsend,1971,E01009159,1084.5881313131313,534.9138047138048,25.99469696969697,1753.5670033670033,174.42996632996633,235.87668350168352,936.3863636363636,NA
Townsend,1971,E01009160,1574.8111111111111,796.6296296296297,35.766666666666666,2089.7925925925924,215.27407407407406,491.7962962962963,1061.1,NA
Townsend,1971,E01009161,273.03999999999996,129.48592592592593,1.9713580246913578,479.5046913580247,14.020246913580246,398.14271604938267,97.21086419753085,NA
Townsend,1971,E01009162,2112.419642857143,1070.7327380952381,34.035714285714285,3647.807738095238,244.4857142857143,1964.5809523809523,1658.2119047619049,NA
Townsend,1971,E01009164,2163.6392857142855,1018.7095238095237,46.22261904761905,3095.0904761904762,316.67619047619047,968.2916666666666,1560.4404761904761,NA
Townsend,1971,E01009165,1685.482142857143,838.7916666666666,36.82738095238095,3471.267857142857,311.82738095238096,1094.0654761904761,1728.1130952380952,NA
Townsend,1971,E01009166,1492.3478632478632,789.1175213675214,24.386324786324785,2640.2,172.63119658119658,1418.4965811965812,1311.5653846153846,NA
Townsend,1971,E01009167,1633.4281385281386,790.8168831168831,32.93030303030303,2552.0896103896102,172.15627705627705,1340.448051948052,1210.0064935064936,NA
Townsend,1971,E01009168,1842.0496642246642,1025.9589438339437,34.36880341880342,3412.102380952381,130.59847374847374,2547.157081807082,1359.9169413919415,NA
Townsend,1971,E01009169,1573.142857142857,856.1190476190476,29,2733.6190476190477,105.95238095238095,1651.2619047619048,1151.7380952380952,NA
Townsend,1971,E01009170,1829.0451298701298,1007.0546536796537,39.35909090909091,3250.994588744589,193.26904761904763,2640.8794372294374,1103.3641774891776,NA
Townsend,1971,E01009171,1950.5523809523809,1085.6571428571428,42.285714285714285,4212.176190476191,246.09047619047618,1140.8,2099.2428571428572,NA
Townsend,1971,E01009172,1762.0119047619048,839.2261904761905,56.357142857142854,2899.4285714285716,428.23809523809524,317.4166666666667,1904.3333333333333,NA
Townsend,1971,E01009173,2246.8333333333335,1098.5,58.5,4600.166666666667,697.25,252.66666666666666,3035.416666666667,NA
Townsend,1971,E01009174,31.11111111111111,14.814814814814813,0.49382716049382713,253.0864197530864,19.012345679012345,50.61728395061728,50.61728395061728,NA
Townsend,1971,E01009175,1828.3325396825396,882.9563492063492,45.62301587301587,3799.0801587301585,223.34761904761905,2236.184126984127,2135.0190476190473,NA
Townsend,1971,E01009176,1631.4774509803922,875.001225490196,25.468627450980392,3606.2098039215684,89.00490196078431,1944.3024509803922,1327.6725490196077,NA
Townsend,1971,E01009177,1496.6957264957266,732.0188034188035,42.924786324786325,2960.582905982906,281.35042735042737,1719.3709401709402,1894.791452991453,NA
