index,year,lsoa21,total_residents,residents_10,InActive_sick,Foreman,Skilled,Semi_skilled,Unskilled,Total_employed,Manufacturing,Well_Edu,Disabled,total_persons,poor_health,updated
Manufacturing,2001,E01009017,1003,0,61,0,69,97,75,525,128,415,291,1487,160,NA
Manufacturing,2001,E01009018,1013,0,66,0,68,61,69,598,108,511,317,1364,198,NA
Manufacturing,2001,E01009019,1037,0,113,0,63,73,84,486,82,370,356,1576,210,NA
Manufacturing,2001,E01009020,1012,0,97,0,80,70,99,548,97,341,318,1443,176,NA
Manufacturing,2001,E01009021,1022,0,102,0,71,76,93,521,110,363,348,1586,193,NA
Manufacturing,2001,E01009022,1074,0,90,0,77,64,84,617,126,524,346,1578,194,NA
Manufacturing,2001,E01009023,1048,0,26,0,91,71,69,725,138,572,210,1483,94,NA
Manufacturing,2001,E01009024,979,0,83,0,74,83,102,530,108,367,334,1558,195,NA
Manufacturing,2001,E01009025,1039,0,105,0,59,77,114,542,110,376,312,1622,171,NA
Manufacturing,2001,E01009026,937,0,61,0,79,70,105,494,104,289,263,1443,147,NA
Manufacturing,2001,E01009028,1066,0,79,0,69,98,111,564,132,390,316,1595,173,NA
Manufacturing,2001,E01009029,907,0,67,0,59,68,78,483,91,375,295,1401,140,NA
Manufacturing,2001,E01009030,974,0,45,0,63,59,63,612,116,539,246,1390,130,NA
Manufacturing,2001,E01009031,1046,0,62,0,57,43,48,659,98,621,309,1498,166,NA
Manufacturing,2001,E01009032,1153,0,43,0,73,67,65,737,112,651,268,1621,94,NA
Manufacturing,2001,E01009033,1108,0,106,0,71,66,112,577,105,415,351,1666,199,NA
Manufacturing,2001,E01009034,1102,0,43,0,87,60,67,744,111,648,224,1532,112,NA
Manufacturing,2001,E01009035,1143,0,52,0,88,63,84,725,116,616,272,1660,113,NA
Manufacturing,2001,E01009036,1045,0,40,0,74,64,60,674,103,574,237,1422,116,NA
Manufacturing,2001,E01009037,1088,0,34,0,77,52,57,743,114,634,303,1500,146,NA
Manufacturing,2001,E01009039,1150,0,27,0,95,48,56,801,132,648,229,1560,96,NA
Manufacturing,2001,E01009040,1214,0,46,0,110,52,73,863,148,752,238,1656,103,NA
Manufacturing,2001,E01009041,1090,0,31,0,93,79,53,791,136,630,241,1520,127,NA
Manufacturing,2001,E01009042,928,0,44,0,78,44,84,643,92,478,228,1324,100,NA
Manufacturing,2001,E01009043,1115,0,72,0,71,68,73,631,101,553,320,1656,144,NA
Manufacturing,2001,E01009044,995,0,79,0,47,69,70,465,71,448,263,1478,144,NA
Manufacturing,2001,E01009045,1065,0,61,0,73,67,77,613,97,534,300,1525,139,NA
Manufacturing,2001,E01009046,1102,0,57,0,62,43,59,682,88,657,291,1573,121,NA
Manufacturing,2001,E01009047,953,0,96,0,42,46,51,313,55,338,279,1480,191,NA
Manufacturing,2001,E01009048,1079,0,131,0,38,58,73,415,66,458,384,1524,209,NA
Manufacturing,2001,E01009049,983,0,67,0,44,48,67,496,86,516,270,1437,160,NA
Manufacturing,2001,E01009050,1065,0,69,0,49,51,65,463,79,512,259,1541,173,NA
Manufacturing,2001,E01009051,998,0,58,0,51,64,76,404,84,450,236,1497,156,NA
Manufacturing,2001,E01009053,950,0,68,0,31,61,64,330,66,379,268,1495,168,NA
Manufacturing,2001,E01009054,1072,0,60,0,50,72,81,466,97,455,270,1604,153,NA
Manufacturing,2001,E01009056,973,0,66,0,47,52,60,449,59,501,258,1374,156,NA
Manufacturing,2001,E01009057,1056,0,92,0,39,52,73,389,65,386,339,1556,206,NA
Manufacturing,2001,E01009058,1105,0,62,0,38,89,87,451,87,468,260,1693,173,NA
Manufacturing,2001,E01009059,1019,0,113,0,31,40,70,293,50,349,349,1584,235,NA
Manufacturing,2001,E01009060,1008,0,79,0,28,51,78,347,59,385,285,1476,169,NA
Manufacturing,2001,E01009061,1106,0,75,0,37,55,91,360,67,401,309,1763,199,NA
Manufacturing,2001,E01009062,1012,0,80,0,44,57,69,352,71,356,270,1615,171,NA
Manufacturing,2001,E01009064,1057,0,68,0,77,73,81,597,97,484,275,1457,131,NA
Manufacturing,2001,E01009065,1059,0,43,0,26,12,30,686,74,805,208,1504,109,NA
Manufacturing,2001,E01009066,999,0,45,0,20,19,15,643,53,752,258,1473,113,NA
Manufacturing,2001,E01009067,1053,0,29,0,33,13,24,727,69,814,249,1475,128,NA
Manufacturing,2001,E01009068,988,0,22,0,26,16,35,718,71,801,177,1343,87,NA
Manufacturing,2001,E01009069,1168,0,32,0,24,10,40,846,69,925,205,1431,116,NA
Manufacturing,2001,E01009070,1053,0,35,0,51,26,42,732,73,742,287,1455,123,NA
Manufacturing,2001,E01009071,1058,0,59,0,31,23,40,615,64,716,367,1523,167,NA
Manufacturing,2001,E01009072,1095,0,52,0,52,19,39,750,63,799,260,1479,126,NA
Manufacturing,2001,E01009073,903,0,89,0,57,40,90,431,65,369,309,1382,188,NA
Manufacturing,2001,E01009074,926,0,79,0,54,49,88,507,83,413,299,1410,201,NA
Manufacturing,2001,E01009075,1133,0,78,0,47,39,77,526,82,634,382,1480,197,NA
Manufacturing,2001,E01009077,1102,0,59,0,83,45,67,695,109,628,335,1512,167,NA
Manufacturing,2001,E01009078,1117,0,65,0,45,46,64,598,82,685,309,1445,169,NA
Manufacturing,2001,E01009079,1055,0,88,0,72,89,123,523,121,350,319,1449,169,NA
Manufacturing,2001,E01009080,872,0,72,0,53,63,88,421,83,292,262,1379,143,NA
Manufacturing,2001,E01009081,905,0,75,0,62,79,78,472,109,336,300,1354,146,NA
Manufacturing,2001,E01009082,950,0,92,0,80,81,96,496,131,278,298,1375,161,NA
Manufacturing,2001,E01009083,957,0,92,0,71,81,90,487,110,317,372,1494,210,NA
Manufacturing,2001,E01009084,997,0,44,0,77,69,66,659,125,519,220,1433,110,NA
Manufacturing,2001,E01009085,1066,0,46,0,73,66,58,696,116,544,229,1538,116,NA
Manufacturing,2001,E01009086,1178,0,67,0,115,98,82,746,153,526,296,1623,157,NA
Manufacturing,2001,E01009087,1088,0,60,0,114,81,86,737,169,446,291,1494,160,NA
Manufacturing,2001,E01009088,1034,0,81,0,71,77,92,550,85,373,406,1492,241,NA
Manufacturing,2001,E01009089,940,0,44,0,104,65,51,606,138,416,254,1335,125,NA
Manufacturing,2001,E01009090,1015,0,59,0,97,52,63,621,109,529,336,1450,184,NA
Manufacturing,2001,E01009091,1018,0,99,0,89,78,99,601,125,405,360,1484,216,NA
Manufacturing,2001,E01009092,959,0,106,0,46,74,97,434,97,305,316,1493,188,NA
Manufacturing,2001,E01009093,907,0,76,0,82,77,85,477,120,295,317,1516,177,NA
Manufacturing,2001,E01009094,856,0,56,0,76,71,90,503,119,313,300,1354,175,NA
Manufacturing,2001,E01009095,1132,0,74,0,89,89,67,686,114,477,296,1562,161,NA
Manufacturing,2001,E01009096,1087,0,137,0,63,93,103,506,140,320,433,1535,250,NA
Manufacturing,2001,E01009097,1009,0,102,0,64,80,101,462,114,312,337,1525,203,NA
Manufacturing,2001,E01009098,1081,0,81,0,67,85,90,667,130,446,366,1512,200,NA
Manufacturing,2001,E01009099,971,0,108,0,52,79,105,438,104,269,371,1558,223,NA
Manufacturing,2001,E01009100,946,0,64,0,73,68,64,569,114,425,299,1358,172,NA
Manufacturing,2001,E01009101,978,0,90,0,84,80,111,529,144,296,310,1508,180,NA
Manufacturing,2001,E01009102,1007,0,95,0,78,84,95,541,126,323,353,1471,214,NA
Manufacturing,2001,E01009103,1002,0,116,0,60,76,130,464,108,273,407,1512,245,NA
Manufacturing,2001,E01009104,921,0,80,0,72,63,94,492,104,318,386,1485,240,NA
Manufacturing,2001,E01009105,1151,0,79,0,103,88,104,738,176,500,308,1553,179,NA
Manufacturing,2001,E01009106,1026,0,67,0,102,104,114,617,177,331,322,1463,178,NA
Manufacturing,2001,E01009107,1093,0,108,0,82,71,89,548,112,419,373,1557,202,NA
Manufacturing,2001,E01009108,1107,0,48,0,87,61,63,678,113,551,283,1503,130,NA
Manufacturing,2001,E01009109,918,0,84,0,50,62,83,415,70,342,269,1520,147,NA
Manufacturing,2001,E01009110,977,0,72,0,77,74,86,559,108,425,293,1490,154,NA
Manufacturing,2001,E01009111,1018,0,54,0,91,71,77,656,120,492,234,1475,141,NA
Manufacturing,2001,E01009112,984,0,80,0,93,77,87,583,123,399,351,1392,166,NA
Manufacturing,2001,E01009113,926,0,104,0,53,66,84,412,64,285,386,1509,237,NA
Manufacturing,2001,E01009114,1137,0,104,0,89,74,140,628,110,407,380,1533,233,NA
Manufacturing,2001,E01009115,1054,0,107,0,76,80,88,551,110,348,347,1466,188,NA
Manufacturing,2001,E01009116,923,0,25,0,47,24,44,610,76,633,220,1289,104,NA
Manufacturing,2001,E01009117,902,0,91,0,42,58,89,364,63,277,386,1517,208,NA
Manufacturing,2001,E01009118,1126,0,90,0,87,91,107,673,131,486,346,1493,201,NA
Manufacturing,2001,E01009119,1000,0,75,0,81,43,72,630,116,506,344,1435,183,NA
Manufacturing,2001,E01009120,1086,0,69,0,87,76,87,692,139,497,314,1550,152,NA
Manufacturing,2001,E01009122,1000,0,101,0,82,74,95,488,107,352,446,1555,231,NA
Manufacturing,2001,E01009123,954,0,74,0,67,64,82,544,99,385,315,1362,175,NA
Manufacturing,2001,E01009124,905,0,80,0,42,52,113,395,70,302,287,1501,171,NA
Manufacturing,2001,E01009125,1062,0,69,0,97,85,109,621,145,425,327,1585,193,NA
Manufacturing,2001,E01009126,958,0,42,0,91,68,89,658,114,454,231,1363,125,NA
Manufacturing,2001,E01009127,1046,0,102,0,77,93,100,521,113,307,353,1616,188,NA
Manufacturing,2001,E01009128,915,0,81,0,63,65,96,436,95,297,307,1443,175,NA
Manufacturing,2001,E01009129,1026,0,120,0,77,62,121,475,96,378,375,1617,224,NA
Manufacturing,2001,E01009130,1052,0,115,0,68,81,107,520,124,328,368,1575,225,NA
Manufacturing,2001,E01009131,928,0,93,0,89,72,95,482,111,274,293,1407,195,NA
Manufacturing,2001,E01009132,979,0,90,0,103,76,101,510,106,317,340,1504,209,NA
Manufacturing,2001,E01009133,1025,0,94,0,89,83,109,519,117,331,358,1552,220,NA
Manufacturing,2001,E01009134,1077,0,130,0,74,81,109,496,101,306,437,1608,245,NA
Manufacturing,2001,E01009135,1101,0,37,0,78,58,75,750,108,600,232,1513,137,NA
Manufacturing,2001,E01009136,966,0,127,0,62,63,63,443,88,335,487,1395,305,NA
Manufacturing,2001,E01009137,1011,0,95,0,82,104,108,551,120,327,332,1533,191,NA
Manufacturing,2001,E01009138,1085,0,58,0,44,78,77,581,108,580,216,1484,136,NA
Manufacturing,2001,E01009139,1041,0,69,0,37,57,63,594,87,666,245,1387,140,NA
Manufacturing,2001,E01009140,1188,0,66,0,59,53,92,685,112,705,272,1498,149,NA
Manufacturing,2001,E01009141,1075,0,120,0,37,51,105,468,61,486,319,1497,216,NA
Manufacturing,2001,E01009143,1055,0,113,0,37,39,85,413,73,463,350,1490,233,NA
Manufacturing,2001,E01009145,978,0,57,0,31,49,83,562,89,615,223,1298,142,NA
Manufacturing,2001,E01009146,1053,0,94,0,41,28,102,462,33,642,266,1222,158,NA
Manufacturing,2001,E01009147,1119,0,77,0,45,41,66,605,79,705,334,1502,163,NA
Manufacturing,2001,E01009151,993,0,63,0,31,85,69,406,72,392,269,1437,169,NA
Manufacturing,2001,E01009152,1138,0,74,0,27,62,72,415,58,485,304,1571,194,NA
Manufacturing,2001,E01009153,1204,0,124,0,57,66,103,561,76,570,373,1602,240,NA
Manufacturing,2001,E01009155,1101,0,117,0,78,89,134,591,127,367,350,1505,218,NA
Manufacturing,2001,E01009157,1044,0,103,0,70,90,136,545,110,328,317,1485,199,NA
Manufacturing,2001,E01009158,1076,0,99,0,79,57,87,618,103,472,350,1537,193,NA
Manufacturing,2001,E01009159,978,0,69,0,70,56,61,677,131,508,261,1332,128,NA
Manufacturing,2001,E01009160,1067,0,103,0,69,74,120,525,66,376,350,1609,195,NA
Manufacturing,2001,E01009161,1068,0,100,0,82,91,106,638,136,427,366,1535,197,NA
Manufacturing,2001,E01009162,1110,0,48,0,103,86,90,751,124,532,267,1601,137,NA
Manufacturing,2001,E01009164,1107,0,59,0,106,81,89,713,150,516,273,1553,134,NA
Manufacturing,2001,E01009165,930,0,48,0,84,65,69,586,107,446,243,1334,128,NA
Manufacturing,2001,E01009166,866,0,36,0,76,68,77,538,102,376,236,1315,116,NA
Manufacturing,2001,E01009167,1044,0,55,0,111,69,100,666,142,450,252,1545,118,NA
Manufacturing,2001,E01009168,1047,0,51,0,102,116,103,727,167,461,273,1516,131,NA
Manufacturing,2001,E01009169,1047,0,55,0,110,80,96,713,150,480,280,1491,136,NA
Manufacturing,2001,E01009170,1088,0,52,0,118,91,95,751,150,507,277,1522,128,NA
Manufacturing,2001,E01009171,1001,0,72,0,91,56,65,623,104,468,332,1513,187,NA
Manufacturing,2001,E01009172,893,0,65,0,61,61,95,453,82,324,278,1424,151,NA
Manufacturing,2001,E01009173,1109,0,99,0,85,75,105,549,90,396,346,1684,212,NA
Manufacturing,2001,E01009174,928,0,81,0,79,89,96,541,129,390,249,1297,148,NA
Manufacturing,2001,E01009175,1083,0,53,0,50,37,57,685,61,718,237,1433,134,NA
Manufacturing,2001,E01009176,1058,0,56,0,44,47,42,594,76,601,334,1481,167,NA
Manufacturing,2001,E01009177,1042,0,43,0,45,36,43,715,82,722,198,1380,109,NA
Manufacturing,2001,E01009178,1075,0,70,0,44,34,54,689,65,717,282,1437,158,NA
Manufacturing,2001,E01009179,1180,0,48,0,62,42,56,757,83,736,290,1652,139,NA
Manufacturing,2001,E01009182,1166,0,134,0,25,39,62,545,50,688,341,1558,234,NA
Manufacturing,2001,E01009183,969,0,23,0,17,11,15,620,56,775,184,1346,83,NA
Manufacturing,2001,E01009184,1135,0,98,0,34,16,42,735,58,833,356,1553,230,NA
Manufacturing,2001,E01009185,1074,0,33,0,36,24,25,693,63,796,323,1503,148,NA
Manufacturing,2001,E01009186,1114,0,50,0,47,33,35,698,88,789,274,1478,142,NA
Manufacturing,2001,E01009187,1069,0,95,0,24,13,24,701,52,838,312,1490,120,NA
Manufacturing,2001,E01009188,1138,0,48,0,42,33,33,744,64,852,236,1531,127,NA
Manufacturing,2001,E01009189,1104,0,52,0,55,35,30,696,73,747,215,1488,115,NA
Manufacturing,2001,E01009192,1455,0,101,0,41,106,86,441,97,453,396,2300,213,NA
Manufacturing,2001,E01009195,1220,0,98,0,41,93,108,421,85,409,361,2031,213,NA
Manufacturing,2001,E01009197,938,0,59,0,47,68,54,423,71,388,242,1590,150,NA
Manufacturing,2001,E01009199,806,0,48,0,40,31,46,494,70,460,146,1076,97,NA
Manufacturing,2001,E01009200,952,0,93,0,42,53,86,457,90,414,253,1434,165,NA
Manufacturing,2001,E01009201,1094,0,104,0,54,91,99,457,97,330,456,1631,260,NA
Manufacturing,2001,E01009202,929,0,120,0,38,57,71,350,74,299,335,1350,215,NA
Manufacturing,2001,E01009204,1061,0,99,0,45,60,100,420,72,393,336,1575,198,NA
Manufacturing,2001,E01009205,1113,0,38,0,83,51,60,752,113,617,242,1564,109,NA
Manufacturing,2001,E01009206,1172,0,54,0,90,58,95,776,110,597,263,1602,133,NA
Manufacturing,2001,E01009207,1120,0,38,0,100,75,85,750,138,528,260,1526,120,NA
Manufacturing,2001,E01009208,1089,0,29,0,121,76,73,766,143,550,234,1466,99,NA
Manufacturing,2001,E01009209,1157,0,59,0,96,67,109,726,122,528,330,1577,170,NA
Manufacturing,2001,E01009210,1077,0,68,0,75,73,88,683,112,509,310,1533,157,NA
Manufacturing,2001,E01009211,1095,0,49,0,102,84,56,835,156,607,186,1448,93,NA
Manufacturing,2001,E01009212,1062,0,95,0,86,66,105,605,105,397,385,1567,211,NA
Manufacturing,2001,E01009213,1090,0,86,0,95,73,91,636,138,448,352,1483,202,NA
Manufacturing,2001,E01009214,1054,0,102,0,70,69,98,504,112,369,420,1619,261,NA
Manufacturing,2001,E01009215,1148,0,123,0,81,77,114,612,105,446,425,1592,276,NA
Manufacturing,2001,E01009216,1103,0,72,0,100,100,84,674,155,440,336,1597,170,NA
Manufacturing,2001,E01009217,1192,0,49,0,108,116,99,802,173,523,224,1604,128,NA
Manufacturing,2001,E01009218,973,0,35,0,42,24,38,621,95,637,270,1409,106,NA
Manufacturing,2001,E01009219,1038,0,40,0,93,68,88,715,121,529,262,1455,149,NA
Manufacturing,2001,E01009220,1012,0,61,0,110,82,100,612,113,369,283,1498,172,NA
Manufacturing,2001,E01009221,1036,0,73,0,122,77,85,662,130,436,283,1510,148,NA
Manufacturing,2001,E01009222,909,0,96,0,74,69,99,471,102,281,321,1477,204,NA
Manufacturing,2001,E01009223,1063,0,47,0,127,96,69,749,179,453,276,1514,160,NA
Manufacturing,2001,E01009224,1071,0,68,0,93,83,70,629,124,454,336,1499,175,NA
Manufacturing,2001,E01009225,1004,0,82,0,77,71,72,559,109,396,456,1528,258,NA
Manufacturing,2001,E01009226,1067,0,48,0,109,95,90,708,147,417,279,1487,138,NA
Manufacturing,2001,E01009227,1140,0,53,0,100,96,117,779,158,499,305,1579,156,NA
Manufacturing,2001,E01009228,1112,0,53,0,126,105,116,754,176,450,284,1583,152,NA
Manufacturing,2001,E01009229,1122,0,53,0,109,104,86,753,165,490,266,1538,135,NA
Manufacturing,2001,E01009230,1099,0,49,0,110,92,89,740,180,496,243,1468,120,NA
Manufacturing,2001,E01009231,1302,0,73,0,149,93,105,853,195,566,399,1816,213,NA
Manufacturing,2001,E01009232,1119,0,77,0,115,83,88,695,146,502,377,1654,160,NA
Manufacturing,2001,E01009233,987,0,97,0,83,86,113,539,110,327,334,1509,186,NA
Manufacturing,2001,E01009234,1007,0,46,0,117,73,83,729,147,493,208,1508,116,NA
Manufacturing,2001,E01009235,1109,0,49,0,89,103,87,743,155,519,244,1524,114,NA
Manufacturing,2001,E01009236,1099,0,49,0,121,87,106,765,169,481,222,1534,120,NA
Manufacturing,2001,E01009237,942,0,50,0,85,66,75,564,120,388,277,1335,162,NA
Manufacturing,2001,E01009238,1077,0,34,0,106,71,75,739,153,550,285,1500,137,NA
Manufacturing,2001,E01009239,1614,0,42,0,51,42,95,493,71,1178,282,1958,134,NA
Manufacturing,2001,E01009240,1055,0,32,0,100,83,88,742,156,513,223,1504,102,NA
Manufacturing,2001,E01009241,1055,0,41,0,109,74,65,684,127,530,252,1509,138,NA
Manufacturing,2001,E01009242,1084,0,40,0,74,80,90,671,139,572,281,1596,143,NA
Manufacturing,2001,E01009243,1058,0,45,0,106,76,84,715,145,497,275,1534,134,NA
Manufacturing,2001,E01009244,975,0,41,0,97,85,102,688,163,432,254,1422,129,NA
Manufacturing,2001,E01009245,1026,0,44,0,93,68,72,697,134,523,231,1416,121,NA
Manufacturing,2001,E01009246,1152,0,42,0,125,87,80,806,167,569,235,1585,103,NA
Manufacturing,2001,E01009247,1052,0,40,0,110,99,76,734,168,495,230,1497,119,NA
Manufacturing,2001,E01009248,1167,0,43,0,150,113,117,893,193,551,236,1701,107,NA
Manufacturing,2001,E01009249,1028,0,43,0,80,74,78,666,103,504,284,1494,117,NA
Manufacturing,2001,E01009250,1169,0,53,0,91,65,78,808,122,599,271,1565,138,NA
Manufacturing,2001,E01009251,1126,0,61,0,86,63,67,751,124,647,291,1543,149,NA
Manufacturing,2001,E01009252,1159,0,51,0,42,23,40,780,90,823,235,1469,99,NA
Manufacturing,2001,E01009253,1026,0,36,0,76,61,53,694,93,556,273,1492,134,NA
Manufacturing,2001,E01009254,1068,0,67,0,78,51,96,615,92,463,399,1608,190,NA
Manufacturing,2001,E01009255,1027,0,69,0,78,70,84,624,105,463,296,1483,167,NA
Manufacturing,2001,E01009256,1011,0,65,0,80,39,74,603,114,477,325,1494,173,NA
Manufacturing,2001,E01009257,1043,0,75,0,68,67,86,566,98,448,344,1526,189,NA
Manufacturing,2001,E01009258,1035,0,88,0,76,87,135,576,106,383,353,1489,208,NA
Manufacturing,2001,E01009259,1047,0,134,0,48,73,95,481,74,374,426,1577,260,NA
Manufacturing,2001,E01009260,1108,0,20,0,39,32,40,687,81,742,259,1491,107,NA
Manufacturing,2001,E01009261,1174,0,44,0,59,48,51,768,101,699,269,1567,128,NA
Manufacturing,2001,E01009262,1153,0,56,0,67,79,54,708,133,679,280,1637,155,NA
Manufacturing,2001,E01009263,1093,0,53,0,54,56,54,617,101,624,283,1548,153,NA
Manufacturing,2001,E01009264,1471,0,62,0,48,49,106,612,87,1075,272,1654,164,NA
Manufacturing,2001,E01009265,1133,0,61,0,46,77,79,631,112,636,290,1565,187,NA
Manufacturing,2001,E01009266,1079,0,61,0,47,80,87,559,115,539,260,1545,182,NA
Manufacturing,2001,E01009267,1133,0,73,0,55,104,63,667,162,607,377,1621,146,NA
Manufacturing,2001,E01009268,1037,0,60,0,69,121,92,579,164,480,245,1477,143,NA
Manufacturing,2001,E01009269,923,0,61,0,46,87,85,457,118,397,230,1317,148,NA
Manufacturing,2001,E01009270,1182,0,96,0,37,69,80,470,74,475,338,1788,214,NA
Manufacturing,2001,E01009271,1001,0,67,0,54,77,78,450,97,427,276,1509,179,NA
Manufacturing,2001,E01009272,823,0,69,0,50,56,65,418,92,372,236,1242,154,NA
Manufacturing,2001,E01009273,1069,0,84,0,53,71,68,462,97,449,334,1503,207,NA
Manufacturing,2001,E01009274,1009,0,86,0,38,81,81,468,113,432,293,1480,175,NA
Manufacturing,2001,E01009275,1013,0,81,0,43,51,85,372,74,397,275,1504,148,NA
Manufacturing,2001,E01009276,1203,0,62,0,60,90,66,691,124,647,247,1689,159,NA
Manufacturing,2001,E01009278,1079,0,48,0,53,82,45,665,98,678,251,1569,140,NA
Manufacturing,2001,E01009279,1020,0,66,0,50,69,42,630,115,627,238,1444,128,NA
Manufacturing,2001,E01009280,1069,0,65,0,46,45,71,648,77,663,249,1414,132,NA
Manufacturing,2001,E01009281,1048,0,49,0,38,21,34,635,64,759,380,1548,162,NA
Manufacturing,2001,E01009282,1051,0,44,0,51,60,76,644,99,672,238,1448,131,NA
Manufacturing,2001,E01009283,1146,0,56,0,22,24,51,674,58,894,200,1446,84,NA
Manufacturing,2001,E01009284,1283,0,35,0,53,35,83,659,73,924,235,1545,122,NA
Manufacturing,2001,E01009286,1472,0,28,0,22,11,84,442,33,1343,152,1626,96,NA
Manufacturing,2001,E01009288,977,0,54,0,24,15,28,550,39,749,362,1383,198,NA
Manufacturing,2001,E01009289,1446,0,40,0,20,14,77,396,27,1221,182,1608,106,NA
Manufacturing,2001,E01009290,1427,0,9,0,22,13,77,438,34,1268,109,1525,51,NA
Manufacturing,2001,E01009291,1029,0,82,0,63,61,99,575,77,456,312,1483,188,NA
Manufacturing,2001,E01009292,1230,0,33,0,85,48,70,814,115,782,233,1583,105,NA
Manufacturing,2001,E01009293,1072,0,38,0,48,44,66,631,67,745,262,1447,128,NA
Manufacturing,2001,E01009294,1179,0,78,0,56,36,57,738,79,782,296,1591,148,NA
Manufacturing,2001,E01009295,1396,0,39,0,50,22,88,809,96,1048,231,1761,114,NA
Manufacturing,2001,E01009296,1220,0,50,0,33,46,78,618,75,887,226,1485,126,NA
Manufacturing,2001,E01009297,1068,0,107,0,82,95,106,578,156,332,404,1520,232,NA
Manufacturing,2001,E01009298,916,0,68,0,72,89,105,476,129,265,299,1513,180,NA
Manufacturing,2001,E01009299,991,0,89,0,80,83,112,520,122,322,363,1519,234,NA
Manufacturing,2001,E01009300,1040,0,81,0,71,89,114,520,95,362,338,1650,187,NA
Manufacturing,2001,E01009301,966,0,83,0,63,79,86,482,99,310,411,1474,218,NA
Manufacturing,2001,E01009302,1141,0,57,0,112,89,94,715,165,438,324,1557,178,NA
Manufacturing,2001,E01009303,1053,0,80,0,83,84,104,644,142,408,361,1452,203,NA
Manufacturing,2001,E01009304,1094,0,89,0,74,98,98,612,142,385,454,1703,242,NA
Manufacturing,2001,E01009305,882,0,95,0,66,57,86,421,102,274,408,1439,246,NA
Manufacturing,2001,E01009306,982,0,92,0,81,90,79,553,123,376,405,1491,224,NA
Manufacturing,2001,E01009307,947,0,104,0,77,84,85,465,140,292,438,1500,229,NA
Manufacturing,2001,E01009308,900,0,72,0,70,78,85,435,122,284,413,1471,213,NA
Manufacturing,2001,E01009309,1040,0,109,0,78,73,109,512,103,356,402,1521,232,NA
Manufacturing,2001,E01009310,1059,0,101,0,78,73,100,534,106,347,435,1731,262,NA
Manufacturing,2001,E01009311,1023,0,75,0,86,91,119,575,133,333,277,1613,182,NA
Manufacturing,2001,E01009312,1066,0,40,0,114,67,67,719,137,502,265,1548,113,NA
Manufacturing,2001,E01009313,1043,0,55,0,99,73,93,669,130,443,268,1539,144,NA
Manufacturing,2001,E01009314,978,0,64,0,90,90,86,570,123,378,318,1464,160,NA
Manufacturing,2001,E01009315,1117,0,96,0,98,65,80,641,135,446,441,1522,220,NA
Manufacturing,2001,E01009316,1088,0,51,0,120,73,90,709,129,427,275,1550,151,NA
Manufacturing,2001,E01009317,1100,0,85,0,105,76,100,630,132,443,382,1625,203,NA
